"GeneID1"	"GeneID2"	"UniprotA"	"UniprotB"	"Symbol1"	"Symbol2"	"pW"	"pNI"	"pInt"
"168544"	"96764"	"Q7Z7K2"	"Q96RS0"	"ZNF467"	"TGS1"	0.0262547641955972	0.0651935308660905	0.908551704938312
"4927"	"55223"	"Q99567"	"Q9BVG3"	"NUP88"	"TRIM62"	0.0000256531923350422	6.44595911232939e-6	0.999967900848553
"26054"	"57683"	"Q9GZR1-2"	"Q9HCK1"	"SENP6"	"ZDBF2"	1.31386832451044e-6	0.000419803494429659	0.999578882637246
"55815"	"54878"	"Q2TAA8-2"	"Q6V1X1-3"	"TSNAXIP1"	"DPP8"	1.35535650342644e-6	0.0345195904279302	0.965479054215566
"716"	"8030"	"P09871"	"Q16204"	"C1S"	"CCDC6"	4.41467199616039e-13	1.10396853986693e-6	0.999998896031019
"716"	"8030"	"P09871"	"Q16204"	"C1S"	"CCDC6"	4.41467199616039e-13	1.10396853986693e-6	0.999998896031019
"716"	"9989"	"P09871"	"Q8TF05-2"	"C1S"	"PPP4R1"	2.37955900738314e-8	0.0000347056647848605	0.999965270539625
"716"	"715"	"P09871"	"P00736"	"C1S"	"C1R"	1.10254285878577e-6	3.34220212877845e-8	0.99999886403512
"57511"	"282991"	"Q9Y2V7-2"	"Q6QNY1"	"COG6"	"BLOC1S2"	7.52060522151995e-7	0.0205181202909778	0.9794811276485
"2263"	"23350"	"P21802-10"	"O15042-2"	"FGFR2"	"U2SURP"	1.76976344955177e-13	0.0160542232954383	0.983945776704385
"339344"	"282991"	"Q86VE0"	"Q6QNY1"	"MYPOP"	"BLOC1S2"	6.13626245509094e-7	0.0161923655454668	0.983807020828288
"339344"	"2647"	"Q86VE0"	"P78537"	"MYPOP"	"BLOC1S1"	7.72625218083047e-9	0.00659700122422413	0.993402991049524
"389384"	"84292"	"P0C671"	"Q9BRX9"	"C6orf222"	"WDR83"	0.106833367945992	0.00662523040256621	0.886541401651442
"257236"	"143884"	"Q2M329"	"Q2TBE0-2"	"CCDC96"	"CWF19L2"	2.12600157415187e-6	0.0186976258193295	0.981300248179096
"5411"	"56949"	"Q9H307-2"	"Q9HCS7"	"PNN"	"XAB2"	1.70803765020221e-8	0.0195366575997228	0.980463325319901
"5411"	"55696"	"Q9H307-2"	"Q9NW64-2"	"PNN"	"RBM22"	1.05526098666697e-7	0.0896187883746245	0.910381106099277
"5411"	"9716"	"Q9H307-2"	"O60306"	"PNN"	"AQR"	2.32453874151372e-11	0.148385524774167	0.851614475202587
"5411"	"10450"	"Q9H307-2"	"Q9UNP9-2"	"PNN"	"PPIE"	2.10008393356943e-8	0.0545185383161689	0.945481440682992
"5411"	"51362"	"Q9H307-2"	"O60508"	"PNN"	"CDC40"	3.8330342370476e-6	0.0504406226871619	0.949555544278601
"64326"	"51091"	"Q8NHY2-3"	"Q9HD40"	"RFWD2"	"SEPSECS"	0.0000631340043952634	3.87025723901398e-7	0.999936478969881
"219931"	"10325"	"Q8NHX9"	"Q5VZM2-2"	"TPCN2"	"RRAGB"	0.0025668487576457	0.0843139767013491	0.913119174541005
"1003"	"10078"	"P33151"	"Q9Y5U2-2"	"CDH5"	"TSSC4"	1.05583529546541e-9	0.0472878311001188	0.952712167844046
"266971"	"57683"	"A2A3N6"	"Q9HCK1"	"PIPSL"	"ZDBF2"	1.32853130767392e-6	0.000339127114252608	0.99965954435444
"266971"	"10078"	"A2A3N6"	"Q9Y5U2-2"	"PIPSL"	"TSSC4"	1.63855954949698e-9	0.0531992006212642	0.946800797740176
"266971"	"60625"	"A2A3N6"	"Q9H5Z1"	"PIPSL"	"DHX35"	0.00513220235868255	0.0890751122993419	0.905792685341976
"55763"	"8030"	"Q9NV70-2"	"Q16204"	"EXOC1"	"CCDC6"	6.04534531494664e-13	0.000135460741250739	0.999864539258145
"55763"	"282991"	"Q9NV70-2"	"Q6QNY1"	"EXOC1"	"BLOC1S2"	0.0000167972327023893	0.0376322826062406	0.962350920161057
"57692"	"143884"	"Q9HCI5"	"Q2TBE0-2"	"MAGEE1"	"CWF19L2"	1.2701536263111e-6	0.00628321686963353	0.99371551297674
"9733"	"114034"	"Q15020"	"Q96GM8"	"SART3"	"TOE1"	3.26309971505825e-7	0.0402172194338375	0.959782454256191
"57585"	"151987"	"Q96RY5"	"Q9NY27"	"CRAMP1L"	"PPP4R2"	1.65273367746194e-12	0.00198607727675589	0.998013922721591
"4853"	"2738"	"Q04721"	"P10075"	"NOTCH2"	"GLI4"	1.07285181944796e-9	0.000158115414421818	0.999841883512726
"6433"	"5411"	"Q12872"	"Q9H307-2"	"SFSWAP"	"PNN"	1.00548765041727e-13	0.15581175503344	0.844188244966459
"6433"	"55799"	"Q12872"	"Q8IZS8-2"	"SFSWAP"	"CACNA2D3"	1.6470362831121e-11	0.0000930310822009334	0.999906968901329
"6433"	"10523"	"Q12872"	"Q8IWX8"	"SFSWAP"	"CHERP"	5.03058651364101e-13	0.0213477635313632	0.978652236468134
"6433"	"23350"	"Q12872"	"O15042-2"	"SFSWAP"	"U2SURP"	9.63668480656669e-14	0.027536898578839	0.972463101421065
"6433"	"23350"	"Q12872"	"O15042-2"	"SFSWAP"	"U2SURP"	9.63668480656669e-14	0.027536898578839	0.972463101421065
"6433"	"253635"	"Q12872"	"Q8N954"	"SFSWAP"	"CCDC75"	0.0000209768787116416	0.0521757931690274	0.947803229952261
"6433"	"221322"	"Q12872"	"Q96NH3-4"	"SFSWAP"	"C6orf170"	0.00161913038229953	0.000151580227760943	0.99822928938994
"6433"	"389860"	"Q12872"	"Q5JRK9"	"SFSWAP"	"PAGE2B"	8.20041187750833e-8	0.000230594528009821	0.999769323467871
"6433"	"54205"	"Q12872"	"P99999"	"SFSWAP"	"CYCS"	1.067284368614e-18	0.018894766072431	0.98110523392757
"7375"	"9129"	"Q13107-2"	"O43395"	"USP4"	"PRPF3"	7.09615710682324e-16	0.00114514512405736	0.998854854875942
"8822"	"23350"	"O60258-2"	"O15042-2"	"FGF17"	"U2SURP"	9.42918057616814e-14	0.151621363918796	0.848378636081109
"8822"	"114034"	"O60258-2"	"Q96GM8"	"FGF17"	"TOE1"	0.00374465540760701	0.120390016406454	0.875865328185939
"79760"	"25929"	"Q9H840"	"Q8TEQ6"	"GEMIN7"	"GEMIN5"	5.06077995136138e-15	0.0000468044018754442	0.999953195598119
"79760"	"25929"	"Q9H840"	"Q8TEQ6"	"GEMIN7"	"GEMIN5"	5.06077995136138e-15	0.0000468044018754442	0.999953195598119
"79760"	"50628"	"Q9H840"	"P57678"	"GEMIN7"	"GEMIN4"	1.4374608334786e-14	0.000567532356211888	0.999432467643774
"79760"	"79833"	"Q9H840"	"Q8WXD5"	"GEMIN7"	"GEMIN6"	5.52720595509519e-14	0.0000500548607292178	0.999949945139215
"79760"	"6607"	"Q9H840"	"Q16637-2"	"GEMIN7"	"SMN2"	7.3216165008266e-15	0.0013171865577489	0.998682813442244
"79760"	"11072"	"Q9H840"	"O95147"	"GEMIN7"	"DUSP14"	4.55049130037568e-10	0.00580015246994254	0.994199847075008
"79760"	"131578"	"Q9H840"	"Q8TF66-2"	"GEMIN7"	"LRRC15"	1.07985936510095e-11	0.116942849560695	0.883057150428506
"79760"	"147409"	"Q9H840"	"Q86SJ6-2"	"GEMIN7"	"DSG4"	0.0168012190682596	0.0917779171167247	0.891420863815016
"92999"	"10992"	"Q9UFB7"	"Q13435"	"ZBTB47"	"SF3B2"	4.59318023928811e-17	0.0651828793080078	0.934817120691992
"92999"	"114034"	"Q9UFB7"	"Q96GM8"	"ZBTB47"	"TOE1"	4.1983331693779e-6	0.0620146165532967	0.937981185113534
"9404"	"8030"	"O60711"	"Q16204"	"LPXN"	"CCDC6"	4.1030883667988e-11	0.021088585485668	0.978911414473301
"11338"	"23350"	"P26368-2"	"O15042-2"	"U2AF2"	"U2SURP"	5.69508438403639e-12	0.049990797892127	0.950009202102178
"11338"	"10992"	"P26368-2"	"Q13435"	"U2AF2"	"SF3B2"	1.00373084989508e-14	0.0225988080441705	0.977401191955819
"10794"	"55696"	"Q14592"	"Q9NW64-2"	"ZNF460"	"RBM22"	1.05511005226143e-6	0.165671823804154	0.834327121085794
"11213"	"54878"	"Q9Y616"	"Q6V1X1-3"	"IRAK3"	"DPP8"	2.59758097183242e-11	0.0000974626972139466	0.99990253727681
"4053"	"2738"	"Q14767"	"P10075"	"LTBP2"	"GLI4"	0.000210995140179761	0.00387774082055782	0.995911264039262
"2244"	"56259"	"P02675"	"Q8WYA6"	"FGB"	"CTNNBL1"	0.000871039171180479	0.00648383031998115	0.992645130508838
"2244"	"3704"	"P02675"	"Q9BY32"	"FGB"	"ITPA"	0.00026596114284174	0.070079779940386	0.929654258916772
"943"	"2647"	"P28908"	"P78537"	"TNFRSF8"	"BLOC1S1"	0.00100099782384561	0.00477763993355743	0.994221362242597
"2274"	"55749"	"Q14192"	"Q8IX12-2"	"FHL2"	"CCAR1"	8.07397969725088e-17	0.00690209528233255	0.993097904717667
"2274"	"10181"	"Q14192"	"P52756"	"FHL2"	"RBM5"	1.39491943410773e-12	0.000920116682659347	0.999079883315946
"283635"	"96764"	"Q8N128"	"Q96RS0"	"FAM177A1"	"TGS1"	0.0143191735450803	0.0502560211368944	0.935424805318025
"7381"	"84064"	"P14927"	"Q9H0R4"	"UQCRB"	"HDHD2"	0.00464148382534713	0.211917575522935	0.783440940651718
"79019"	"56259"	"Q9NSP4-2"	"Q8WYA6"	"CENPM"	"CTNNBL1"	0.000819910239588968	0.0106413678377025	0.988538721922709
"5033"	"10081"	"P13674-2"	"Q8N8D1"	"P4HA1"	"PDCD7"	2.43321161561022e-7	0.000183368819283432	0.999816387859555
"6130"	"10992"	"P62424"	"Q13435"	"RPL7A"	"SF3B2"	1.95204446543752e-16	0.19750332860604	0.80249667139396
"6130"	"114034"	"P62424"	"Q96GM8"	"RPL7A"	"TOE1"	1.56646355985178e-7	0.138986233956835	0.861013609396809
"9136"	"96764"	"O43818"	"Q96RS0"	"RRP9"	"TGS1"	0.0000155824372745962	0.00500624221043954	0.994978175352286
"10325"	"58528"	"Q5VZM2-2"	"Q9NQL2"	"RRAGB"	"RRAGD"	6.34387182528075e-11	1.73229913927905e-8	0.99999998261357
"10325"	"64121"	"Q5VZM2-2"	"Q9HB90"	"RRAGB"	"RRAGC"	3.05340226939959e-12	2.4955124860246e-6	0.999997504484461
"10325"	"64121"	"Q5VZM2-2"	"Q9HB90"	"RRAGB"	"RRAGC"	3.05340226939959e-12	2.4955124860246e-6	0.999997504484461
"10325"	"5876"	"Q5VZM2-2"	"P53611"	"RRAGB"	"RABGGTB"	4.39230391225666e-13	0.0115624269377407	0.98843757306182
"9092"	"55131"	"O43290"	"Q9NW13"	"SART1"	"RBM28"	1.3666620501115e-14	0.123407514632002	0.876592485367985
"9092"	"6130"	"O43290"	"P62424"	"SART1"	"RPL7A"	1.46401895357789e-15	0.248505118826483	0.751494881173515
"9092"	"24148"	"O43290"	"O94906"	"SART1"	"PRPF6"	8.82308245444016e-17	0.055022696673892	0.944977303326108
"9092"	"117246"	"O43290"	"Q8IY81"	"SART1"	"FTSJ3"	3.7292420814671e-31	0.1616382984918	0.8383617015082
"9092"	"7109"	"O43290"	"P48553"	"SART1"	"TRAPPC10"	3.63734937863953e-13	0.0014264541177124	0.998573545881924
"9092"	"51399"	"O43290"	"Q9Y296"	"SART1"	"TRAPPC4"	0.00002140542010783	0.0544735464057639	0.945505048174128
"9092"	"83696"	"O43290"	"Q96Q05-2"	"SART1"	"TRAPPC9"	9.5005688792368e-15	0.00751113733689244	0.992488862663098
"9092"	"84186"	"O43290"	"Q8N3Z6"	"SART1"	"ZCCHC7"	0.00298123886882426	0.0802545184761776	0.916764242654998
"9092"	"55262"	"O43290"	"Q8WVR3"	"SART1"	"C7orf43"	3.33378371567952e-8	0.00945817519629441	0.990541791465868
"9092"	"64802"	"O43290"	"Q9HAN9"	"SART1"	"NMNAT1"	7.12205479229163e-8	0.081856312102193	0.918143616677259
"9092"	"6399"	"O43290"	"O14582-2"	"SART1"	"TRAPPC2"	0.00200225227935455	0.0331939230468771	0.964803824673768
"3009"	"23451"	"P16401"	"O75533"	"HIST1H1B"	"SF3B1"	1.31114732471278e-15	0.143092702675819	0.85690729732418
"3009"	"10992"	"P16401"	"Q13435"	"HIST1H1B"	"SF3B2"	2.9867005718442e-17	0.0901118306710502	0.90988816932895
"3009"	"10181"	"P16401"	"P52756"	"HIST1H1B"	"RBM5"	1.05865330498256e-7	0.162070960195033	0.837928933939637
"3009"	"23350"	"P16401"	"O15042-2"	"HIST1H1B"	"U2SURP"	2.45132751427184e-11	0.197867547486223	0.802132452489264
"3009"	"114034"	"P16401"	"Q96GM8"	"HIST1H1B"	"TOE1"	8.36195263010385e-10	0.017585381810307	0.982414617353498
"4795"	"56949"	"Q9UBC1-2"	"Q9HCS7"	"NFKBIL1"	"XAB2"	9.51977501653682e-12	0.109156379524217	0.890843620466264
"140578"	"10325"	"Q9H9P2"	"Q5VZM2-2"	"CHODL"	"RRAGB"	5.36253821219971e-6	0.155544681756893	0.844449955704894
"55527"	"91603"	"Q9BSK4"	"Q96NB3"	"FEM1A"	"ZNF830"	0.000238931135730774	0.00124436191058912	0.99851670695368
"55527"	"79706"	"Q9BSK4"	"Q9H875"	"FEM1A"	"PRKRIP1"	0.122041151153026	0.000339583670679624	0.877619265176295
"3486"	"96764"	"P17936"	"Q96RS0"	"IGFBP3"	"TGS1"	5.82452816727027e-6	0.0103892354487059	0.989604940023127
"5911"	"55280"	"P10114"	"Q69YN2"	"RAP2A"	"CWF19L1"	0.0129379917356076	0.23330001206204	0.753761996202353
"10514"	"23350"	"Q9BQG0-2"	"O15042-2"	"MYBBP1A"	"U2SURP"	1.17185274072615e-12	0.0825592022080531	0.917440797790775
"79759"	"114034"	"Q96K58"	"Q96GM8"	"ZNF668"	"TOE1"	0.00314452775956479	0.173108984736486	0.823746487503949
"8831"	"55749"	"Q96PV0"	"Q8IX12-2"	"SYNGAP1"	"CCAR1"	4.57140500493707e-14	0.114149886122908	0.885850113877046
"613210"	"3704"	"UNKNOWN"	"Q9BY32"	"DEFB136"	"ITPA"	0.00173679257058899	0.00340200107587186	0.994861206353539
"643414"	"3704"	"Q5VXJ0"	"Q9BY32"	"LIPK"	"ITPA"	0.00512129166675962	0.0178567353419045	0.977021972991336
"320"	"55696"	"Q02410"	"Q9NW64-2"	"APBA1"	"RBM22"	1.32099415105611e-10	0.0302928413258185	0.969707158542082
"92017"	"51091"	"Q8TEQ0-2"	"Q9HD40"	"SNX29"	"SEPSECS"	7.37254958926455e-9	2.6723744474463e-8	0.999999965903706
"390992"	"3052"	"Q5TGS1"	"P53701"	"HES3"	"HCCS"	0.00798397804880291	0.205447087336729	0.786568934614468
"390992"	"6714"	"Q5TGS1"	"P12931-2"	"HES3"	"SRC"	6.44385567116299e-8	0.00908496470343154	0.990914970858012
"390992"	"51299"	"Q5TGS1"	"Q9NPD7"	"HES3"	"NRN1"	0.0607707755048356	0.00421297952672687	0.935016244968437
"5922"	"114034"	"Q15283"	"Q96GM8"	"RASA2"	"TOE1"	2.80072845168176e-7	0.153125052584668	0.846874667342487
"6634"	"10081"	"P62318"	"Q8N8D1"	"SNRPD3"	"PDCD7"	1.23246178974392e-7	0.0000103392098305242	0.999989537543991
"6634"	"114034"	"P62318"	"Q96GM8"	"SNRPD3"	"TOE1"	1.66145245466551e-9	0.000156539655804281	0.999843458682743
"6634"	"23020"	"P62318"	"O75643"	"SNRPD3"	"SNRNP200"	2.17871222569364e-14	0.0431574524744069	0.956842547525571
"6634"	"10594"	"P62318"	"Q6P2Q9"	"SNRPD3"	"PRPF8"	9.32635014010968e-18	0.00959456383995585	0.990405436160044
"6634"	"10992"	"P62318"	"Q13435"	"SNRPD3"	"SF3B2"	6.8387772385345e-18	0.0878850372190817	0.912114962780918
"6634"	"60625"	"P62318"	"Q9H5Z1"	"SNRPD3"	"DHX35"	3.91853856701439e-9	0.00113172074309798	0.998868275338364
"6634"	"154007"	"P62318"	"Q6IEG0"	"SNRPD3"	"SNRNP48"	3.18979416140702e-12	9.05187882957166e-7	0.999999094808927
"6634"	"51362"	"P62318"	"O60508"	"SNRPD3"	"CDC40"	7.00370887865066e-7	0.0426907102035137	0.957308589425598
"6634"	"55599"	"P62318"	"Q96LT9"	"SNRPD3"	"RNPC3"	1.45622707278831e-10	7.52417504764868e-7	0.999999247436873
"6634"	"143884"	"P62318"	"Q2TBE0-2"	"SNRPD3"	"CWF19L2"	0.0000565301416733938	0.0114074034663454	0.988536066391981
"6634"	"9716"	"P62318"	"O60306"	"SNRPD3"	"AQR"	3.1121077896358e-11	0.0239692810403858	0.976030718928493
"6634"	"56949"	"P62318"	"Q9HCS7"	"SNRPD3"	"XAB2"	1.35101830145701e-12	0.0145451729743693	0.98545482702428
"6634"	"25929"	"P62318"	"Q8TEQ6"	"SNRPD3"	"GEMIN5"	4.85366405032652e-13	0.0576465922390103	0.942353407760504
"494119"	"10450"	"Q5MJ10"	"Q9UNP9-2"	"SPANXN2"	"PPIE"	8.72000309393835e-9	0.156115959716824	0.843884031563173
"51378"	"282991"	"Q9Y264"	"Q6QNY1"	"ANGPT4"	"BLOC1S2"	0.0314923703925041	0.133435190048376	0.83507243955912
"30814"	"151987"	"Q9NZK7"	"Q9NY27"	"PLA2G2E"	"PPP4R2"	3.35577052577546e-9	0.0034994722936973	0.996500524350532
"192670"	"10992"	"Q9HCK5"	"Q13435"	"EIF2C4"	"SF3B2"	7.76059554191318e-17	0.244782994033831	0.755217005966169
"8335"	"10992"	"P04908"	"Q13435"	"HIST1H2AB"	"SF3B2"	6.08668123784593e-14	0.236603184511559	0.76339681548838
"342574"	"282991"	"UNKNOWN"	"Q6QNY1"	"KRT27"	"BLOC1S2"	2.91356115595359e-6	0.00518937962661113	0.994807706812233
"342574"	"2647"	"UNKNOWN"	"P78537"	"KRT27"	"BLOC1S1"	5.69658522200517e-8	0.013071261741971	0.986928681292177
"414059"	"84292"	"A6NDS4"	"Q9BRX9"	"TBC1D3B"	"WDR83"	0.0420345973441534	0.0115711813330708	0.946394221322776
"221092"	"143884"	"Q1KMD3"	"Q2TBE0-2"	"HNRNPUL2"	"CWF19L2"	1.32639597488134e-9	0.0000920032336514368	0.999907995439953
"221092"	"56949"	"Q1KMD3"	"Q9HCS7"	"HNRNPUL2"	"XAB2"	3.30354953651386e-13	0.0263448855593983	0.973655114440271
"221092"	"9716"	"Q1KMD3"	"O60306"	"HNRNPUL2"	"AQR"	2.94150943628689e-11	0.0569012903128892	0.943098709657696
"221092"	"55280"	"Q1KMD3"	"Q69YN2"	"HNRNPUL2"	"CWF19L1"	5.73287437545288e-10	0.0208052338484464	0.979194765578266
"221092"	"988"	"Q1KMD3"	"Q99459"	"HNRNPUL2"	"CDC5L"	2.24432663971284e-14	0.171326482443522	0.828673517556455
"221092"	"51362"	"Q1KMD3"	"O60508"	"HNRNPUL2"	"CDC40"	1.39177268059715e-11	0.00145235532787812	0.998547644658204
"221092"	"151903"	"Q1KMD3"	"Q8WUD4"	"HNRNPUL2"	"CCDC12"	0.0000812002670187129	0.247586419079192	0.752332380653789
"5764"	"143884"	"P21246"	"Q2TBE0-2"	"PTN"	"CWF19L2"	9.4533753858756e-6	0.0035105072589157	0.996480039365699
"9142"	"84950"	"UNKNOWN"	"Q8NAV1"	"CXorf1"	"PRPF38A"	2.59968047988266e-8	0.047280494203218	0.952719479799977
"9142"	"55119"	"UNKNOWN"	"Q5VTL8-2"	"CXorf1"	"PRPF38B"	2.87420733194901e-6	0.137859793653105	0.862137332139563
"57182"	"6433"	"Q9ULJ7"	"Q12872"	"ANKRD50"	"SFSWAP"	1.2928666188578e-9	0.101031438244277	0.898968560462857
"57182"	"9879"	"Q9ULJ7"	"Q7L014"	"ANKRD50"	"DDX46"	2.72042028375026e-16	0.0713259331318548	0.928674066868145
"57182"	"84950"	"Q9ULJ7"	"Q8NAV1"	"ANKRD50"	"PRPF38A"	3.48886713970812e-8	0.0172750192679312	0.982724945843397
"57182"	"55119"	"Q9ULJ7"	"Q5VTL8-2"	"ANKRD50"	"PRPF38B"	9.88898115406283e-8	0.00618216714951045	0.993817733960678
"54205"	"9879"	"P99999"	"Q7L014"	"CYCS"	"DDX46"	1.71810126998137e-14	0.0253456656423808	0.974654334357602
"54205"	"84950"	"P99999"	"Q8NAV1"	"CYCS"	"PRPF38A"	5.47064618825208e-6	0.0294786951411266	0.970515834212685
"8818"	"6433"	"UNKNOWN"	"Q12872"	"DPM2"	"SFSWAP"	5.8235666149061e-8	0.236856216998019	0.763143724766315
"8818"	"55119"	"UNKNOWN"	"Q5VTL8-2"	"DPM2"	"PRPF38B"	0.0000104793786660349	0.146958052805075	0.853031467816259
"2145"	"6433"	"Q92800-2"	"Q12872"	"EZH1"	"SFSWAP"	6.37540083035527e-11	0.0887456410871526	0.911254358849093
"2145"	"9879"	"Q92800-2"	"Q7L014"	"EZH1"	"DDX46"	8.01415753729014e-16	0.050287721439788	0.949712278560211
"2145"	"84950"	"Q92800-2"	"Q8NAV1"	"EZH1"	"PRPF38A"	5.2538617369663e-10	0.022505812858496	0.977494186616118
"2145"	"9092"	"Q92800-2"	"O43290"	"EZH1"	"SART1"	5.84044737406671e-12	0.219295514708366	0.780704485285793
"2145"	"22938"	"Q92800-2"	"Q13573"	"EZH1"	"SNW1"	4.04643031103335e-12	0.158917822145967	0.841082177849987
"2145"	"55119"	"Q92800-2"	"Q5VTL8-2"	"EZH1"	"PRPF38B"	8.70264661765208e-6	0.0418386954661613	0.958152601887221
"26749"	"84950"	"UNKNOWN"	"Q8NAV1"	"GAGE2E"	"PRPF38A"	0.0000259046107160988	0.0983479366718095	0.901626158717474
"2577"	"9879"	"UNKNOWN"	"Q7L014"	"GAGE5"	"DDX46"	9.1204027907712e-17	0.090315756427797	0.909684243572203
"29889"	"9879"	"Q13823"	"Q7L014"	"GNL2"	"DDX46"	7.50195691827124e-15	0.0586984882633182	0.941301511736674
"29889"	"988"	"Q13823"	"Q99459"	"GNL2"	"CDC5L"	1.97853120707581e-15	0.108200927304761	0.891799072695237
"29889"	"55119"	"Q13823"	"Q5VTL8-2"	"GNL2"	"PRPF38B"	1.99507481011336e-6	0.0381015780945184	0.961896426830671
"55766"	"9879"	"Q9BTM1"	"Q7L014"	"H2AFJ"	"DDX46"	4.67577851728559e-16	0.120957355516177	0.879042644483823
"55766"	"6433"	"Q9BTM1"	"Q12872"	"H2AFJ"	"SFSWAP"	0.0000171239265845809	0.0517670681796225	0.948215807893793
"55766"	"84950"	"Q9BTM1"	"Q8NAV1"	"H2AFJ"	"PRPF38A"	4.54785066420878e-8	0.00575351604506175	0.994246438476432
"55766"	"55119"	"Q9BTM1"	"Q5VTL8-2"	"H2AFJ"	"PRPF38B"	3.69396908755895e-6	0.113503862291025	0.886492443739888
"122509"	"6433"	"Q96BM0"	"Q12872"	"IFI27L1"	"SFSWAP"	1.62465535721544e-10	0.0107078046910926	0.989292195146442
"122509"	"9879"	"Q96BM0"	"Q7L014"	"IFI27L1"	"DDX46"	4.73802609617185e-13	0.0466812115775548	0.953318788421971
"122509"	"84950"	"Q96BM0"	"Q8NAV1"	"IFI27L1"	"PRPF38A"	9.03648024728937e-8	0.0063350964405444	0.993664813194653
"122509"	"22938"	"Q96BM0"	"Q13573"	"IFI27L1"	"SNW1"	1.91948069199607e-11	0.192398172199069	0.807601827781736
"122509"	"55119"	"Q96BM0"	"Q5VTL8-2"	"IFI27L1"	"PRPF38B"	1.76574722171828e-9	0.005999497363187	0.994000500871066
"2537"	"6433"	"UNKNOWN"	"Q12872"	"IFI6"	"SFSWAP"	1.22815121269923e-10	0.0873588972299214	0.912641102647264
"2537"	"9879"	"UNKNOWN"	"Q7L014"	"IFI6"	"DDX46"	3.85323234697091e-14	0.0547051157526632	0.945294884247298
"2537"	"988"	"UNKNOWN"	"Q99459"	"IFI6"	"CDC5L"	2.26382575033474e-18	0.214426398624537	0.785573601375463
"2537"	"84950"	"UNKNOWN"	"Q8NAV1"	"IFI6"	"PRPF38A"	1.11357710393465e-8	0.0118387626686207	0.988161226195608
"2537"	"55119"	"UNKNOWN"	"Q5VTL8-2"	"IFI6"	"PRPF38B"	8.59427671096597e-7	0.0392618501149875	0.960737290457341
"388555"	"55119"	"Q6UXB1"	"Q5VTL8-2"	"IGFL3"	"PRPF38B"	0.0000104793786660349	0.146958052805075	0.853031467816259
"57338"	"9879"	"Q8WXH2"	"Q7L014"	"JPH3"	"DDX46"	8.04646351655356e-16	0.140518729630727	0.859481270369272
"57338"	"84950"	"Q8WXH2"	"Q8NAV1"	"JPH3"	"PRPF38A"	4.19666537007297e-8	0.0151641411212203	0.984835816912126
"57338"	"55119"	"Q8WXH2"	"Q5VTL8-2"	"JPH3"	"PRPF38B"	2.87420733194901e-6	0.137859793653105	0.862137332139563
"57338"	"6433"	"Q8WXH2"	"Q12872"	"JPH3"	"SFSWAP"	5.8235666149061e-8	0.236856216998019	0.763143724766315
"11004"	"55119"	"Q99661-2"	"Q5VTL8-2"	"KIF2C"	"PRPF38B"	0.0000104793786660349	0.146958052805075	0.853031467816259
"337974"	"9879"	"UNKNOWN"	"Q7L014"	"KRTAP19-7"	"DDX46"	1.34571964254438e-16	0.107318925389734	0.892681074610266
"337974"	"55119"	"UNKNOWN"	"Q5VTL8-2"	"KRTAP19-7"	"PRPF38B"	0.00518855843107908	0.038899265008425	0.955912176560496
"81606"	"90324"	"Q53QV2"	"Q96F63"	"LBH"	"CCDC97"	0.00167075152422323	0.197270259741793	0.801058988733984
"7851"	"6433"	"Q13021"	"Q12872"	"MALL"	"SFSWAP"	1.2928666188578e-9	0.101031438244277	0.898968560462857
"7851"	"9879"	"Q13021"	"Q7L014"	"MALL"	"DDX46"	8.07266259538053e-16	0.0620254692119288	0.93797453078807
"7851"	"84950"	"Q13021"	"Q8NAV1"	"MALL"	"PRPF38A"	5.25128326591607e-10	0.0197990261404461	0.980200973334426
"7851"	"55119"	"Q13021"	"Q5VTL8-2"	"MALL"	"PRPF38B"	0.000922329933376845	0.00134845112235652	0.997729218944267
"10896"	"6433"	"Q9Y5M6"	"Q12872"	"OCLM"	"SFSWAP"	0.0000212095614303638	0.227793057393599	0.772185733044971
"8682"	"9879"	"Q15121"	"Q7L014"	"PEA15"	"DDX46"	2.59956457260564e-16	0.0930557060044574	0.906944293995542
"8682"	"84950"	"Q15121"	"Q8NAV1"	"PEA15"	"PRPF38A"	1.02482812670816e-8	0.10154393944454	0.898456050307179
"8682"	"25929"	"Q15121"	"Q8TEQ6"	"PEA15"	"GEMIN5"	6.14794058283581e-15	0.026655434258947	0.973344565741047
"8682"	"55119"	"Q15121"	"Q5VTL8-2"	"PEA15"	"PRPF38B"	3.69396908755895e-6	0.113503862291025	0.886492443739888
"55851"	"9879"	"UNKNOWN"	"Q7L014"	"PSENEN"	"DDX46"	4.6146446145015e-16	0.0691669641137298	0.93083303588627
"55851"	"84950"	"UNKNOWN"	"Q8NAV1"	"PSENEN"	"PRPF38A"	2.84271201349893e-6	0.0299769005732667	0.97002025671472
"55851"	"22938"	"UNKNOWN"	"Q13573"	"PSENEN"	"SNW1"	5.36656626786655e-16	0.228021331980965	0.771978668019035
"55851"	"55119"	"UNKNOWN"	"Q5VTL8-2"	"PSENEN"	"PRPF38B"	2.35143065473616e-8	0.00594943465598062	0.994050541829713
"9978"	"84950"	"P62877"	"Q8NAV1"	"RBX1"	"PRPF38A"	0.0000259046107160988	0.0983479366718095	0.901626158717474
"6288"	"84950"	"UNKNOWN"	"Q8NAV1"	"SAA1"	"PRPF38A"	8.81977746874898e-9	0.0268374805206514	0.973162510659571
